Ano,Mês,Dt.Lanç,Emissão,Venc,Tipo,Contrato,Referente,Doc,Estab,Status,Valor R$
2024,jun,2024-06-14,2024-06-14,2024-07-13,CONTRATO,TOTVS 03 - 365084/01 - 400003/01,TOTVS 3 - 365084/01 - 400003/01,1111426,EQUIPLEX,LANÇADO,10544.77
2024,jun,2024-06-14,2024-06-14,2024-07-23,CONTRATO,TOTVS 04 - 943448/02,TOTVS 4 - 943448/02,1111520,EQUIPLEX,LANÇADO,3886.94
2024,jun,2024-06-14,2024-06-14,2024-07-22,CONTRATO,TOTVS 05 - A48004/04,TOTVS5 - A48004/04,1111402,EQUIPLEX,LANÇADO,4642.2
2024,jun,2024-06-14,2024-06-14,2024-07-14,CONTRATO,TOTVS 06 - AACMBM/02 - AAD762/02 - AAETUY/01 - AAIIIF/01 - AAIZC5/01 - AAJQD4/01 - AAKFPN/01 - AALITT/01 - AAHVOT/03 - AAIBOR/04 - AADEV1/08,TOTVS6 - AACMBM/02 - AAD762/02 - AACMP4/01 - AADVE1/08,1111465,EQUIPLEX,LANÇADO,5080.83
2024,jun,2024-06-14,2024-06-14,2024-07-24,CONTRATO,TOTVS 07 - AACRAH/03,TOTVS7 - AACRAH/03,1111548,EQUIPLEX,LANÇADO,2686.85
2024,jun,2024-06-14,2024-06-14,2024-07-14,CONTRATO,TOTVS 08 - AAHVOT/03,TOTVS 8 - AAHVOT/03,1111447,EQUIPLEX,LANÇADO,1501.21
2024,jun,2024-06-14,2024-06-14,2024-06-21,CONTRATO,FIVE VALIDATION,Licença softw GO5,2067,EQUIPLEX,LANÇADO,2850.0
2024,jun,2024-06-14,2024-06-14,2024-06-29,CONTRATO,DW SERVICE,THALES,6004,I7 NÚCLEO,LANÇADO,4840.54
2024,jun,2024-06-14,2024-06-14,2024-06-29,CONTRATO,DW SERVICE,THALES,6005,I7 NÚCLEO,LANÇADO,558.0
2024,jun,2024-06-19,2024-06-15,2024-07-17,CONTRATO,ENTERNESS,THALES,1384,H.SOLUÇÕES,LANÇADO,2190.96
2024,jun,2024-06-19,2024-06-16,2024-06-27,CONTRATO,VIVO - EQUIPLEX,THALES,16618989,EQUIPLEX,LANÇADO,1537.43
2024,jun,2024-06-19,2024-06-16,2024-06-27,CONTRATO,VIVO - EQUIPLEX - MONITORA,THALES,19062024,EQUIPLEX,LANÇADO,52.51
2024,jun,2024-06-19,2024-06-19,2024-07-17,CONTRATO,ENTERNESS,THALES,1366,H.SOLUÇÕES,LANÇADO,600.0
2024,jun,2024-06-19,2024-06-19,2024-07-17,CONTRATO,ENTERNESS,THALES,1385,H.SOLUÇÕES,LANÇADO,5112.24
2024,jun,2024-06-19,2024-06-20,2024-06-28,CONTRATO,VALCANAIA,THALES,314,I7 NÚCLEO,LANÇADO,13185.0
2024,jun,2024-06-26,2024-06-20,2024-07-03,CONTRATO,VOGEL-ALGAR - EQUIPLEX,THALES - VERIFICAR VALOR,5062024,EQUIPLEX,LANÇADO,1815.15
2024,jun,2024-06-26,2024-06-20,2024-07-04,CONTRATO,HCOMPANY-EQUIPLEX-LOC,THALES,1062024,EQUIPLEX,LANÇADO,228591.06
2024,jun,2024-06-26,2024-06-20,2024-07-04,CONTRATO,HCOMPANY-TRANSPLEX-LOC,THALES,2062024,TRANSPLEX,LANÇADO,131354.13
2024,jun,2024-06-26,2024-06-20,2024-07-04,CONTRATO,HCOMPANY-HOSPDROGAS-LOC,THALES,3062024,HOSPDROGAS,LANÇADO,168074.87
2024,jun,2024-06-26,2024-06-20,2024-07-04,CONTRATO,HCOMPANY-EQUIPLEX-SERV,THALES,52,EQUIPLEX,LANÇADO,102550.0
2024,jun,2024-06-26,2024-06-20,2024-07-04,CONTRATO,HCOMPANY-TRANSPLEX-SERV,THALES,53,TRANSPLEX,LANÇADO,204130.0
2024,jun,2024-06-26,2024-06-20,2024-07-04,CONTRATO,HCOMPANY-HOSPDROGAS-SERV,THALES,54,HOSPDROGAS,LANÇADO,197050.0
2024,jun,2024-06-25,2024-06-25,2024-06-28,CONTRATO,CARLOS DIAS (MGC),THALES,499,I7 NÚCLEO,LANÇADO,8050.0
2024,jun,2024-06-26,2024-06-26,2024-07-15,CONTRATO,PROX-VELOMAX - TRANSPLEX,THALES,11091,TRANSPLEX,LANÇADO,239.0
2024,jun,2024-06-26,2024-06-26,2024-07-11,CONTRATO,SANTODIGITAL 1,THALES,29140,I7 NÚCLEO,LANÇADO,1932.0
2024,jul,2024-07-01,2024-07-01,2024-07-13,CONTRATO,C&C COMPUTER CLOUD,THALES,6720,I7 NÚCLEO,LANÇADO,54085.25
2024,jul,2024-07-01,2024-07-01,2024-07-13,CONTRATO,C&C COMPUTER CLOUD,THALES,6721,I7 NÚCLEO,LANÇADO,2800.0
2024,jul,2024-07-01,2024-07-01,2024-07-15,CONTRATO,GLOBO SOLUÇÕES 2,THALES,18262,EQUIPLEX,LANÇADO,350.0
2024,jul,2024-07-01,2024-07-01,2024-07-15,CONTRATO,CLARO CELULAR,THALES,64494473,EQUIPLEX,LANÇADO,65.14
2024,jul,2024-07-01,2024-07-01,2024-07-15,CONTRATO,CLARO CELULAR,THALES,28896922,EQUIPLEX,LANÇADO,44.23
2024,jul,2024-07-01,2024-07-01,2024-07-20,CONTRATO,ALLE TECNOLOGIA,THALES,4795,I7 NÚCLEO,LANÇADO,800.0
2024,jul,2024-07-01,2024-07-01,2024-07-22,CONTRATO,OPTIDATA - AMPLIDRIVE,THALES,36182,I7 NÚCLEO,LANÇADO,2072.31
2024,jul,2024-07-01,2024-07-01,2024-08-12,CONTRATO,VIRTOS BACKUP,THALES,29840,EQUIPLEX,LANÇADO,360.0
2024,jul,2024-07-02,2024-07-02,2024-07-25,PEDIDO,INGR-261179 - HCOMPANY,THALES,420627,H.SOLUÇÕES,LANÇADO,36106.0
2024,jul,2024-07-02,2024-07-02,2024-07-22,PEDIDO,AGIS,THALES,53397,H.SOLUÇÕES,LANÇADO,6000.0
2024,jul,2024-07-01,2024-07-02,2024-07-15,CONTRATO,CLARO CELULAR,THALES,64494549,EQUIPLEX,LANÇADO,4489.35
2024,jul,2024-07-02,2024-07-02,2024-07-17,CONTRATO,HPFS - LOCAÇÃO DESKTOP,THALES,5474437303,I7 NÚCLEO,LANÇADO,25555.5
2024,jul,2024-07-02,2024-07-02,2024-07-11,CONTRATO,HUB CERRADO LTDA,THALES,1471,I7 NÚCLEO,LANÇADO,31000.0
2024,jul,2024-07-02,2024-07-02,2024-07-11,CONTRATO,APIPASS,THALES,2546,I7 NÚCLEO,LANÇADO,2800.0
2024,jul,2024-07-03,2024-07-02,2024-07-10,CONTRATO,GEORGELLIS,THALES,68,I7 NÚCLEO,LANÇADO,5840.0
2024,jul,,2024-07-02,2024-07-17,CONTRATO,OI - TELECOM GERAL - 0800,OI - 0800 - NÃO VEIO DUPLICADO,,EQUIPLEX,ABERTO,280.0
2024,jul,,2024-07-02,2024-07-17,CONTRATO,OI - TELECOM GERAL - DDR,OI - DDR - CANCELADO,,EQUIPLEX,ABERTO,1200.0
2024,jul,2024-07-03,2024-07-03,2024-07-31,PEDIDO,VALCANAIA,THALES,316,I7 NÚCLEO,LANÇADO,22000.0
2024,jul,2024-07-03,2024-07-03,2024-07-12,PEDIDO,ALFAMATICA,THALES,827,I7 NÚCLEO,LANÇADO,1374.2
2024,jul,2024-07-03,2024-07-03,2024-07-17,CONTRATO,VALIDEINFO WEB,THALES,1419,I7 NÚCLEO,LANÇADO,150.0
2024,jul,2024-07-03,2024-07-03,2024-08-05,CONTRATO,SETI - I7,THALES,60521,I7 NÚCLEO,LANÇADO,1588.74
2024,jul,2024-07-03,2024-07-03,2024-07-15,CONTRATO,JETTELECOM - APARECIDA,THALES,57459,TRANSPLEX,LANÇADO,616.0
2024,jul,2024-07-03,2024-07-03,2024-07-15,CONTRATO,JETTELECOM - APARECIDA,THALES,678,TRANSPLEX,LANÇADO,1120.0
2024,jul,2024-07-03,2024-07-03,2024-07-15,CONTRATO,JETTELECOM - APARECIDA,THALES,879,TRANSPLEX,LANÇADO,1064.0
2024,jul,2024-07-05,2024-07-05,2024-08-05,CONTRATO,ACTTIVE - DOCNIX,THALES,15262,EQUIPLEX,LANÇADO,5143.2
2024,jul,2024-07-05,2024-07-05,2024-07-22,CONTRATO,TOTVS 01 - A42305/05,THALES,1116265,EQUIPLEX,LANÇADO,3345.95
2024,jul,2024-07-10,2024-07-05,2024-07-24,CONTRATO,FEEDZ,THALES,55405,I7 NÚCLEO,LANÇADO,8360.0
2024,jul,2024-07-08,2024-07-08,2024-07-18,CONTRATO,CONTI CONSULTORIA,THALES,1387,I7 NÚCLEO,LANÇADO,3531.28
2024,jul,2024-07-08,2024-07-08,2024-07-22,CONTRATO,ALGAR-PABX-EQUIPLEX,THALES,5350890,EQUIPLEX,LANÇADO,819.67
2024,jul,,2024-07-08,2025-01-22,CONTRATO,ALGAR-PABX-EQUIPLEX,Internet-Voz,,EQUIPLEX,ABERTO,846.59
2024,jul,2024-07-09,2024-07-09,2024-07-15,CONTRATO,OPENNEW,THALES,2834,EQUIPLEX,LANÇADO,3000.0
2024,jul,2024-07-09,2024-07-09,2024-07-15,CONTRATO,OPENNEW,THALES,2835,EQUIPLEX,LANÇADO,600.0
2024,jul,2024-07-09,2024-07-09,2024-08-20,CONTRATO,SUPERI - G8NET - I7,Serviço de Internet,15322,I7 NÚCLEO,LANÇADO,1700.0
2024,jul,2024-07-10,2024-07-10,2024-07-20,CONTRATO,CLARO NET - HT3,Internet HT3,6978507,I7 NÚCLEO,LANÇADO,188.6
2024,jul,2024-07-11,2024-07-11,2024-07-22,PEDIDO,JANY-MARANS,,7,I7 NÚCLEO,LANÇADO,6350.0
2024,jul,2024-07-11,2024-07-11,2024-08-06,CONTRATO,INGRAM - OFFICE 365,Office 365 Licença,2122442,EQUIPLEX,LANÇADO,239.08
2024,jul,2024-07-11,2024-07-11,2024-07-20,CONTRATO,EUAX-ARTIA,THALES,46858,I7 NÚCLEO,LANÇADO,588.0
2024,jul,2024-07-12,2024-07-12,2024-07-27,PEDIDO,INGRAM902-HCOMPANY,THALES,407574,H.SOLUÇÕES,LANÇADO,5279.86
2024,jul,2024-07-12,2024-07-12,2024-08-28,CONTRATO,NEOMIND - P15110/21,Taxa de Manutenção,20121,I7 NÚCLEO,LANÇADO,997.68
2024,jul,2024-07-12,2024-07-12,2024-08-28,CONTRATO,NEOMIND - P3916/18,Licença de Uso Fusion,20120,I7 NÚCLEO,LANÇADO,3752.68
2024,jul,2024-07-12,2024-07-12,2024-07-19,CONTRATO,CLICKSIGN,THALES,375029,I7 NÚCLEO,LANÇADO,248.91
2024,jul,2024-07-15,2024-07-15,2024-07-22,CONTRATO,CLARO - CHIP,THALES,4795863,I7 NÚCLEO,LANÇADO,43.37
2024,jul,2024-07-15,2024-07-15,2024-07-21,CONTRATO,TSPLUS BRASIL,Link Radio - Acesso Internet,5718,I7 NÚCLEO,LANÇADO,4151.6
2024,jul,2024-07-15,2024-07-15,2024-07-21,CONTRATO,JETTELECOM - I7,Internet - I7,57563,I7 NÚCLEO,LANÇADO,108.9
2024,jul,2024-07-15,2024-07-15,2024-07-21,CONTRATO,JETTELECOM - I7,Internet - I7,909,I7 NÚCLEO,LANÇADO,188.1
2024,jul,2024-07-15,2024-07-15,2024-07-21,CONTRATO,JETTELECOM - I7,Internet - I7,711,I7 NÚCLEO,LANÇADO,198.0
2024,jul,2024-07-16,2024-07-16,2024-07-23,CONTRATO,IFFI CONSULTORIA,Consultoria SAP,19,I7 NÚCLEO,LANÇADO,6250.0
2024,jul,2024-07-16,2024-07-16,2024-08-12,CONTRATO,TOTVS 02 - 400003/01,TOTVS 2 - 400003/01,1120751,EQUIPLEX,LANÇADO,1810.5
2024,jul,2024-07-16,2024-07-16,2024-08-12,CONTRATO,TOTVS 03 - 365084/01 - 400003/01,TOTVS 3 - 365084/01 - 400003/01,1120819,EQUIPLEX,LANÇADO,10544.77
2024,jul,2024-07-16,2024-07-16,2024-08-23,CONTRATO,TOTVS 04 - 943448/02,TOTVS 4 - 943448/02,1120949,EQUIPLEX,LANÇADO,3886.94
2024,jul,2024-07-16,2024-07-16,2024-08-20,CONTRATO,TOTVS 05 - A48004/04,TOTVS5 - A48004/04,1120931,EQUIPLEX,LANÇADO,4642.2
2024,jul,2024-07-16,2024-07-16,2024-08-14,CONTRATO,TOTVS 06 - AACMBM/02 - AAD762/02 - AAETUY/01 - AAIIIF/01 - AAIZC5/01 - AAJQD4/01 - AAKFPN/01 - AALITT/01 - AAHVOT/03 - AAIBOR/04 - AADEV1/08,TOTVS6 - AACMBM/02 - AAD762/02 - AACMP4/01 - AADVE1/08,1120880,EQUIPLEX,LANÇADO,5132.63
2024,jul,2024-07-16,2024-07-16,2024-08-26,CONTRATO,TOTVS 07 - AACRAH/03,TOTVS7 - AACRAH/03,1120967,EQUIPLEX,LANÇADO,2686.85
2024,jul,2024-07-16,2024-07-16,2024-08-14,CONTRATO,TOTVS 08 - AAHVOT/03,TOTVS 8 - AAHVOT/03,1120854,EQUIPLEX,LANÇADO,1501.21
2024,jul,2024-07-16,2024-07-16,2024-08-14,CONTRATO,TOTVS 00 - TICKETS,Tickets,1124730,EQUIPLEX,LANÇADO,684.48
2024,jul,2024-07-17,2024-07-17,2024-08-13,CONTRATO,INGRAM - OFFICE 365,Demanda,2128224,EQUIPLEX,LANÇADO,25596.84
2024,jul,2024-07-18,2024-07-18,2024-08-15,CONTRATO,CORE TELECOM,THALES,4298,I7 NÚCLEO,LANÇADO,988.7
2024,jul,2024-07-19,2024-07-19,2024-07-26,CONTRATO,FIVE VALIDATION,Licença softw GO5,2100,EQUIPLEX,LANÇADO,2850.0
2024,jul,2024-07-19,2024-07-19,2024-08-17,CONTRATO,ENTERNESS,Gestão de Whatsapp,1439,H.SOLUÇÕES,LANÇADO,5112.24
2024,jul,2024-07-19,2024-07-19,2024-08-17,CONTRATO,ENTERNESS,Gestão de Whatsapp,1440,H.SOLUÇÕES,LANÇADO,2190.96
2024,jul,2024-07-19,2024-07-19,2024-07-26,CONTRATO,CARLOS DIAS (MGC),Consultoria de Servidores,1530,I7 NÚCLEO,LANÇADO,11894.0
2024,jul,2024-07-22,2024-07-22,2024-07-29,PEDIDO,EDER (GAUCHO),,88,I7 NÚCLEO,LANÇADO,1200.0
2024,jul,2024-07-22,2024-07-22,2024-07-29,CONTRATO,LUCAS SANTOS BICALHO,Gestão de Whatsapp,75,I7 NÚCLEO,LANÇADO,2807.6
2024,jul,2024-07-22,2024-07-22,2024-07-29,CONTRATO,VIVO - EQUIPLEX,NF 1 - PRINCIPAL,16641484,EQUIPLEX,LANÇADO,1537.43
2024,jul,2024-07-22,2024-07-22,2024-07-29,CONTRATO,VIVO - EQUIPLEX - MONITORA,NF 2 - MONITORAMENTO,220724,EQUIPLEX,LANÇADO,52.51
2024,jul,2024-07-22,2024-07-22,2024-08-16,PEDIDO,ACRILUXO,,8625,EQUIPLEX,LANÇADO,450.0
2024,jul,2024-07-23,2024-07-23,2024-08-07,CONTRATO,DW SERVICE,Loc.Impressoras e serviços,6511,I7 NÚCLEO,LANÇADO,786.0
2024,jul,2024-07-23,2024-07-23,2024-08-07,CONTRATO,DW SERVICE,Loc.Impressoras e serviços,6510,I7 NÚCLEO,LANÇADO,4885.06
2024,jul,2024-07-23,2024-07-23,2024-08-02,CONTRATO,LZ GESTÃO,,39,I7 NÚCLEO,LANÇADO,6670.0
2024,jul,2024-07-23,2024-07-23,2024-08-01,CONTRATO,VALCANAIA,,321,I7 NÚCLEO,LANÇADO,8350.0
2024,jul,2024-07-23,2024-07-23,2024-08-01,CONTRATO,VALCANAIA,,322,I7 NÚCLEO,LANÇADO,6930.0
2024,jul,2024-07-23,2024-07-23,2024-07-30,PEDIDO,COMPEX - EQUIPLEX,,16043,EQUIPLEX,LANÇADO,2773.7
2024,jul,2024-07-23,2024-07-23,2024-08-04,PEDIDO,INGR-261179 - HCOMPANY,THALES,2122158,H.SOLUÇÕES,LANÇADO,1561.0
2024,jul,2024-07-25,2024-07-25,2024-08-05,CONTRATO,VOGEL-ALGAR - EQUIPLEX,Serviço de Internet,53624,EQUIPLEX,LANÇADO,1811.84
2024,jul,2024-07-26,2024-07-26,2024-08-03,PEDIDO,OTTIMIZAR ARMARIOS,,142,EQUIPLEX,LANÇADO,6486.0
2024,jul,2024-07-26,2024-07-26,2024-08-12,CONTRATO,SANTODIGITAL 1,GWS Licença,31404,I7 NÚCLEO,LANÇADO,2016.0
2024,jul,2024-07-26,2024-07-26,2024-08-04,CONTRATO,HCOMPANY-HOSPDROGAS-LOC,Contrato Locação - Hospdrogas,3072024,HOSPDROGAS,LANÇADO,168074.87
2024,jul,2024-07-29,2024-07-29,2024-08-15,CONTRATO,PROX-VELOMAX - TRANSPLEX,Acesso internet - Transplex,11279,TRANSPLEX,LANÇADO,239.0
2024,jul,2024-07-29,2024-07-29,2024-08-04,CONTRATO,HCOMPANY-EQUIPLEX-LOC,Contrato Locação - Equiplex,1072024,EQUIPLEX,LANÇADO,228591.06
2024,jul,2024-07-29,2024-07-29,2024-08-04,CONTRATO,HCOMPANY-TRANSPLEX-LOC,Contrato Locação - Transplex,2072024,TRANSPLEX,LANÇADO,131354.13
2024,jul,2024-07-29,2024-07-29,2024-08-04,CONTRATO,HCOMPANY-EQUIPLEX-SERV,Prestação de Serviços,55,EQUIPLEX,LANÇADO,103110.0
2024,jul,2024-07-29,2024-07-29,2024-08-04,CONTRATO,HCOMPANY-TRANSPLEX-SERV,Prestação de Serviços,56,TRANSPLEX,LANÇADO,203600.0
2024,jul,2024-07-29,2024-07-29,2024-08-04,CONTRATO,HCOMPANY-HOSPDROGAS-SERV,Prestação de Serviços,57,HOSPDROGAS,LANÇADO,196430.0
2024,jul,2024-07-30,2024-07-30,2024-08-06,CONTRATO,I9 TECNOLOGIA,,122,I7 NÚCLEO,LANÇADO,15804.0
2024,jul,2024-07-31,2024-07-31,2024-08-07,PEDIDO,ALFAMATICA,,837,I7 NÚCLEO,LANÇADO,1219.9
2024,jul,2024-07-31,2024-07-31,2024-08-15,PEDIDO,FORTT,Montagem de Videoconferencia,9620,EQUIPLEX,LANÇADO,3800.0
2024,ago,,2024-08-01,2024-08-14,CONTRATO,HPFS - LOCAÇÃO NOTEBOOKS,CANCELADO,,I7 NÚCLEO,ABERTO,1857.27
2024,ago,2024-08-01,2024-08-01,2024-08-12,CONTRATO,C&C COMPUTER CLOUD,Computação na Nuvem,6767,I7 NÚCLEO,LANÇADO,54085.25
2024,ago,2024-08-01,2024-08-01,2024-08-12,CONTRATO,C&C COMPUTER CLOUD,Computação na Nuvem,6768,I7 NÚCLEO,LANÇADO,2800.0
2024,ago,2024-08-01,2024-08-01,2024-08-17,CONTRATO,HPFS - LOCAÇÃO DESKTOP,Locação Desktops,10824,I7 NÚCLEO,LANÇADO,25555.5
2024,ago,2024-08-01,2024-08-01,2024-08-15,CONTRATO,CLARO CELULAR,Claro Celular,65696005,EQUIPLEX,LANÇADO,4499.76
2024,ago,2024-08-01,2024-08-01,2024-08-15,CONTRATO,CLARO CELULAR,Claro Celular,65694998,EQUIPLEX,LANÇADO,65.14
2024,ago,2024-08-01,2024-08-01,2024-08-15,CONTRATO,CLARO CELULAR,Claro Celular,29539224,EQUIPLEX,LANÇADO,44.23
2024,ago,2024-08-01,2024-08-01,2024-08-20,CONTRATO,ALLE TECNOLOGIA,Gestão de ERP Totvs 12,4883,I7 NÚCLEO,LANÇADO,800.0
2024,ago,,2024-08-01,2024-08-17,CONTRATO,OI - TELECOM GERAL - 0800,OI - 0800,,EQUIPLEX,ABERTO,280.0
2024,ago,2024-08-01,2024-08-01,2024-08-10,CONTRATO,GEORGELLIS,Acompanhamento de Contratos,73,I7 NÚCLEO,LANÇADO,6840.0
2024,ago,2024-08-01,2024-08-01,2024-09-12,CONTRATO,VIRTOS BACKUP,Backup na Nuvem,30188,EQUIPLEX,LANÇADO,360.0
2024,ago,2024-08-01,2024-08-01,2024-08-15,CONTRATO,JETTELECOM - APARECIDA,Internet - Transplex,733,TRANSPLEX,LANÇADO,400.0
2024,ago,,2024-08-01,2024-08-17,CONTRATO,OI - TELECOM GERAL - DDR,OI - DDR,,EQUIPLEX,ABERTO,1200.0
2024,ago,2024-08-01,2024-08-01,2024-08-15,CONTRATO,JETTELECOM - APARECIDA,Internet - Transplex,734,TRANSPLEX,LANÇADO,480.0
2024,ago,2024-08-01,2024-08-01,2024-08-15,CONTRATO,JETTELECOM - APARECIDA,Internet - Transplex,917,TRANSPLEX,LANÇADO,380.0
2024,ago,2024-08-01,2024-08-01,2024-08-15,CONTRATO,JETTELECOM - APARECIDA,Internet - Transplex,918,TRANSPLEX,LANÇADO,456.0
2024,ago,2024-08-01,2024-08-01,2024-08-15,CONTRATO,JETTELECOM - APARECIDA,Internet - Transplex,57658,TRANSPLEX,LANÇADO,220.0
2024,ago,2024-08-01,2024-08-01,2024-08-15,CONTRATO,JETTELECOM - APARECIDA,Internet - Transplex,57659,TRANSPLEX,LANÇADO,264.0
2024,ago,2024-08-01,2024-08-01,2024-08-30,CONTRATO,I9 TECNOLOGIA,,124,I7 NÚCLEO,LANÇADO,15804.0
2024,ago,2024-08-02,2024-08-02,2024-08-15,CONTRATO,IFFI CONSULTORIA,Consultoria SAP,21,I7 NÚCLEO,LANÇADO,25000.0
2024,ago,2024-08-02,2024-08-02,2024-08-25,CONTRATO,BENNER - APC,"Sup Tec, Inst Config Manut Programas",396,EQUIPLEX,LANÇADO,613.4
2024,ago,2024-08-02,2024-08-02,2024-08-20,CONTRATO,OPTIDATA - AMPLIDRIVE,Amplidrive,37013,I7 NÚCLEO,LANÇADO,2072.31
2024,ago,2024-08-02,2024-08-02,2024-08-15,CONTRATO,OPENNEW,Telefonia-PABX,2948,EQUIPLEX,LANÇADO,3000.0
2024,ago,2024-08-02,2024-08-02,2024-08-10,CONTRATO,GLOBO SOLUÇÕES 2,Crachás para o DP,18666,EQUIPLEX,LANÇADO,350.0
2024,ago,2024-08-02,2024-08-02,2024-08-15,CONTRATO,OPENNEW,Telefonia-PABX,2949,EQUIPLEX,LANÇADO,600.0
2024,ago,2024-08-05,2024-08-02,2024-08-22,CONTRATO,TOTVS 01 - A42305/05,TOTVS 1 - A42305/05,1125909,EQUIPLEX,LANÇADO,3345.95
2024,ago,2024-08-02,2024-08-05,2024-08-17,CONTRATO,VALIDEINFO WEB,Serviços Consulta Web,1469,I7 NÚCLEO,LANÇADO,236.25
2024,ago,2024-08-05,2024-08-05,2024-08-26,CONTRATO,FEEDZ,CDU-Licenciamento,57111,I7 NÚCLEO,LANÇADO,8605.54
2024,ago,2024-08-05,2024-08-05,2024-08-12,CONTRATO,APIPASS,Integração Fusion PBI,2651,I7 NÚCLEO,LANÇADO,2800.0
2024,ago,2024-08-05,2024-08-05,2024-09-20,CONTRATO,SUPERI - G8NET - I7,Serviço de Internet,15724,I7 NÚCLEO,LANÇADO,1700.0
2024,ago,2024-08-06,2024-08-06,2024-09-05,CONTRATO,ACTTIVE - DOCNIX,Licença de Uso,15492,EQUIPLEX,LANÇADO,5143.2
2024,ago,2024-08-06,2024-08-06,2024-09-02,CONTRATO,INGRAM - OFFICE 365,Office 365 Licença,2141867,EQUIPLEX,LANÇADO,249.5
2024,ago,2024-08-06,2024-08-06,2024-09-05,CONTRATO,SETI - I7,Internet Controlado Servidor Proxy,61461,I7 NÚCLEO,LANÇADO,1588.74
2024,ago,2024-08-06,2024-08-06,2024-08-14,PEDIDO,IF DA SILVA - JL SISTEMAS,PEDIDO 72375,352,EQUIPLEX,LANÇADO,8799.28
2024,ago,2024-08-06,2024-08-06,2024-08-14,PEDIDO,IF DA SILVA - JL SISTEMAS,PEDIDO 72375,907,EQUIPLEX,LANÇADO,10927.88
2024,ago,2024-08-06,2024-08-06,2024-08-13,PEDIDO,ALTO PADRAO ARMARIOS,PEDIDO 72496,81,I7 NÚCLEO,LANÇADO,3625.0
2024,ago,2024-08-07,2024-08-07,2024-08-20,CONTRATO,ALGAR-PABX-EQUIPLEX,Internet-Voz,468779101,EQUIPLEX,LANÇADO,829.21
2024,ago,2024-08-07,2024-08-07,2024-08-15,CONTRATO,JETTELECOM - ANAPOLIS,IP Dedicado Anapolis,737,TRANSPLEX,LANÇADO,240.0
2024,ago,2024-08-07,2024-08-07,2024-08-15,CONTRATO,JETTELECOM - ANAPOLIS,IP Dedicado Anapolis,921,TRANSPLEX,LANÇADO,228.0
2024,ago,2024-08-07,2024-08-07,2024-08-15,CONTRATO,JETTELECOM - ANAPOLIS,IP Dedicado Anapolis,57662,TRANSPLEX,LANÇADO,132.0
2024,ago,,2024-08-07,2025-01-22,CONTRATO,ALGAR-PABX-EQUIPLEX,Internet-Voz,,EQUIPLEX,ABERTO,846.59
2024,ago,2024-08-08,2024-08-08,2024-08-19,CONTRATO,CONTI CONSULTORIA,,1620,I7 NÚCLEO,LANÇADO,9581.47
2024,ago,2024-08-08,2024-08-08,2024-08-15,CONTRATO,JETTELECOM - I7,Internet - I7,792,I7 NÚCLEO,LANÇADO,198.0
2024,ago,2024-08-08,2024-08-08,2024-08-15,CONTRATO,JETTELECOM - I7,Internet - I7,57733,I7 NÚCLEO,LANÇADO,108.9
2024,ago,2024-08-08,2024-08-08,2024-08-15,CONTRATO,JETTELECOM - I7,Internet - I7,968,I7 NÚCLEO,LANÇADO,188.1
2024,ago,2024-08-12,2024-08-12,2024-08-22,CONTRATO,CLARO - CHIP,ADITIVO CHIP,65986327,I7 NÚCLEO,LANÇADO,43.37
2024,ago,2024-08-12,2024-08-12,2024-09-27,CONTRATO,NEOMIND - P15110/21,Taxa de Manutenção,20286,I7 NÚCLEO,LANÇADO,997.68
2024,ago,2024-08-12,2024-08-12,2024-09-27,CONTRATO,NEOMIND - P3916/18,Licença de Uso Fusion,20287,I7 NÚCLEO,LANÇADO,3752.68
2024,ago,2024-08-12,2024-08-12,2024-08-20,CONTRATO,EUAX-ARTIA,Licença de uso Programa Artia,47212,I7 NÚCLEO,LANÇADO,588.0
2024,ago,2024-08-12,2024-08-12,2024-08-20,CONTRATO,CLARO NET - HT3,Internet HT3,7178638,I7 NÚCLEO,LANÇADO,188.6
2024,ago,2024-08-12,2024-08-12,2024-08-19,CONTRATO,CLICKSIGN,Certificação Digital,418241,I7 NÚCLEO,LANÇADO,262.91
2024,ago,2024-08-13,2024-08-13,2024-08-28,PEDIDO,DLC SOLUÇÕES,PEDIDO 72670,6521,HOSPDROGAS,LANÇADO,15900.0
2024,ago,2024-08-14,2024-08-14,2024-08-21,CONTRATO,TSPLUS BRASIL,Link Radio - Acesso Internet,335,I7 NÚCLEO,LANÇADO,4151.6
2024,ago,2024-08-16,2024-08-14,2024-09-12,CONTRATO,TOTVS 03 - 365084/01 - 400003/01,TOTVS 3 - 365084/01 - 400003/01,1130444,EQUIPLEX,LANÇADO,10544.77
2024,ago,2024-08-16,2024-08-16,2024-09-02,CONTRATO,TOTVS 00 - TICKETS,Tickets,1132710,EQUIPLEX,LANÇADO,1642.72
2024,ago,2024-08-16,2024-08-16,2024-09-12,CONTRATO,TOTVS 02 - 400003/01,TOTVS 2 - 400003/01,1130365,EQUIPLEX,LANÇADO,1810.5
2024,ago,2024-08-16,2024-08-16,2024-08-23,CONTRATO,FIVE VALIDATION,Licença softw GO5,2126,EQUIPLEX,LANÇADO,2850.0
2024,ago,2024-08-16,2024-08-16,2024-09-23,CONTRATO,TOTVS 04 - 943448/02,TOTVS 4 - 943448/02,1130573,EQUIPLEX,LANÇADO,3886.94
2024,ago,2024-08-16,2024-08-16,2024-09-13,CONTRATO,INGRAM - OFFICE 365,Office 365 Licença + Aditivo,2150194,EQUIPLEX,LANÇADO,26647.76
